Id,Số thẻ,Loại giao dịch,Trạng thái,Số tiền,Đơn vị tiền tệ,Số dư,Phí,Tỷ giá,Nội dung chuyển khoản,Thời gian,Lý do từ chối
c64b9ed7-a2f8-4eef-8ffd-10e6c09b1754,****0201,CARD_PAYMENT,SUCCESS,10,USD,96.33,,,Subscription PADDLE.NET* NOTION,2026-03-18 10:18:00,
53a1857f-3c6a-45f9-8524-b97432d3a19d,****0202,CARD_PAYMENT,SUCCESS,56.22,USD,355.72,,,Shopee,2026-03-18 01:37:00,
1b8c9237-83ef-4093-86a5-7f868f4f5690,****0204,DECLINE_FEE,SUCCESS,0.17,EUR,116.86,,,FX fee for VULTR.COM* CLOUD,2026-03-15 21:18:00,
da3f4f1e-528e-48c4-83a4-03945c8a56d8,****0204,CARD_PAYMENT,SUCCESS,17.16,EUR,116.86,,,Vultr,2026-03-15 21:17:00,
68dd4777-754d-4fec-842b-62fb44db045a,****0203,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,,,Subscription ADOBE *CREATIVE CLD,2026-03-15 11:42:00,
a6d6a0fd-96d1-4172-89b0-daaef4f27e0e,****0202,CARD_PAYMENT,SUCCESS,72.25,USD,355.72,,,Lazada,2026-03-14 13:09:00,
a59fe0c6-0b98-459d-8095-24dd8d834f8f,****0201,CARD_PAYMENT,SUCCESS,229.41,USD,96.33,,,AliExpress,2026-03-12 23:58:00,
dc58bd30-8381-4a68-8813-796c44489412,****0203,CARD_PAYMENT,SUCCESS,91.32,USD,1167.86,,,Shopee,2026-03-12 20:37:00,
95fd41dd-fa92-43d3-8f35-6b8847876f8d,****0202,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,,,Subscription GOOGLE *YOUTUBEPREM,2026-03-12 15:03:00,
488cb234-557f-42f9-8235-7a8636a85955,****0204,DECLINE_FEE,SUCCESS,0.17,EUR,116.86,,,FX fee for LAZADA *MALL,2026-03-12 10:29:00,
c15fe9e2-d043-4819-8457-9e38ad7e2629,****0204,CARD_PAYMENT,SUCCESS,16.5,EUR,116.86,,,Lazada,2026-03-12 10:28:00,
28365603-b866-4f32-8c13-f5a738db58cf,****0204,DECLINE_FEE,SUCCESS,0.18,EUR,116.86,,,FX fee for NAMECHEAP* DOMAIN,2026-03-11 12:41:00,
8bfe7e34-d2da-420d-87ff-1a03bf7ae1c0,****0204,CARD_PAYMENT,SUCCESS,18.09,EUR,116.86,,,Namecheap,2026-03-11 12:40:00,
0cf8b90e-ac56-4720-8f7a-40b299425abe,****0201,CARD_PAYMENT,SUCCESS,8.47,USD,96.33,,,The Coffee House,2026-03-10 08:35:00,
84c295b7-c83a-418e-83dd-bdc05c8a29ca,,WALLET_WITHDRAW_BANK,SUCCESS,1583.66,USD,,,,Rút về ngân hàng ACB ****2231,2026-03-09 19:41:00,
0c4b229d-86a6-4c0f-8c36-c23ab6fc6edf,****0203,CARD_TOP_UP,SUCCESS,505.74,USD,1167.86,,,Top-up from wallet,2026-03-09 17:41:00,
dd8ccb78-52a9-4bef-8c6a-0767e662e2d8,,WALLET_WITHDRAW,SUCCESS,505.74,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-03-09 17:41:00,
166a70fa-a397-4be5-838a-e10de6428f94,****0202,CARD_PAYMENT,FAILURE,9.99,USD,355.72,,,Subscription Spotify P0F2K,2026-03-09 14:17:00,
11b5862d-85d8-45d0-89f9-0b76e1e663af,,WALLET_WITHDRAW,SUCCESS,180.01,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-03-09 10:41:00,
7ca22611-3bdb-468e-817b-288e18e36edd,****0203,CARD_TOP_UP,SUCCESS,180.01,USD,1167.86,,,Top-up from wallet,2026-03-09 10:41:00,
d2636a06-e825-4b29-80f0-528934ccb3ad,,WALLET_TOP_UP,SUCCESS,2245.76,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-03-09 00:41:00,
dc2b37ef-99f5-4044-890b-e365d520069e,****0201,CARD_TOP_UP,SUCCESS,304.41,USD,96.33,,,Top-up from wallet,2026-03-08 22:56:00,
f090158c-6a5e-4297-87af-c05860bcb8c1,,WALLET_WITHDRAW,SUCCESS,304.41,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-03-08 22:56:00,
0b6cb054-741e-4dea-860d-715139e8de0e,,WALLET_WITHDRAW,SUCCESS,241.91,USD,,,,Nạp vào thẻ Volcano EU (VC04),2026-03-08 20:56:00,
7eff7c37-aeb5-4baa-801b-895c8234d421,****0204,CARD_TOP_UP,SUCCESS,241.91,EUR,116.86,,,Top-up from wallet,2026-03-08 20:56:00,
ac713169-20c6-4ada-8796-aad4a677e070,,WALLET_WITHDRAW_BANK,SUCCESS,1468.07,USD,,,,Rút về ngân hàng ACB ****2231,2026-03-08 11:56:00,
0368764a-b47d-492b-8730-33da05e2aca6,****0203,CARD_TOP_UP,SUCCESS,353.08,USD,1167.86,,,Top-up from wallet,2026-03-08 01:56:00,
b7ce44c1-5250-4f3f-8a86-1a0e1858090b,,WALLET_WITHDRAW,SUCCESS,353.08,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-03-08 01:56:00,
645d5b02-53a5-4d62-8cf2-dbf203c4f13f,,WALLET_TOP_UP,SUCCESS,2416.83,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-03-08 00:56:00,
1731eb52-3939-40f0-8823-982c8e630c1d,,WALLET_WITHDRAW_BANK,SUCCESS,1331.82,USD,,,,Rút về ngân hàng ACB ****2231,2026-03-07 21:30:00,
2abb1c50-9165-4b52-895e-1616b2a40c9c,,WALLET_WITHDRAW,SUCCESS,411.84,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-03-07 21:30:00,
bd4574f4-12a5-4683-8ddf-856cb2ff8766,****0203,CARD_TOP_UP,SUCCESS,411.84,USD,1167.86,,,Top-up from wallet,2026-03-07 21:30:00,
772da672-d747-4d2e-84b0-b40a78d6d1e9,****0201,CARD_TOP_UP,SUCCESS,166.46,USD,96.33,,,Top-up from wallet,2026-03-07 18:30:00,
a0e0f90e-1406-4d25-81aa-08ff817d2e8a,,WALLET_WITHDRAW,SUCCESS,166.46,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-03-07 18:30:00,
911cd9b6-0c8a-4115-811a-aa5fac48f806,****0201,CARD_TOP_UP,SUCCESS,481.25,USD,96.33,,,Top-up from wallet,2026-03-07 15:30:00,
9a86ff7c-ff0d-4e2d-8817-d6f8fe555e54,,WALLET_WITHDRAW,SUCCESS,481.25,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-03-07 15:30:00,
0803152c-41f7-4c8d-83be-0b0aee193353,,WALLET_TOP_UP,SUCCESS,2421.86,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-03-07 08:30:00,
f29610b5-295a-448d-89ac-53ebcbf74edd,,WALLET_WITHDRAW_BANK,SUCCESS,2241.53,USD,,,,Rút về ngân hàng ACB ****2231,2026-03-07 06:04:00,
4a241dbd-f59c-4a12-8426-e9f2dc340732,,WALLET_WITHDRAW,SUCCESS,161.11,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-03-06 23:04:00,
7fb0add7-c23e-4772-845f-8d948b442498,****0202,CARD_TOP_UP,SUCCESS,161.11,USD,355.72,,,Top-up from wallet,2026-03-06 23:04:00,
768fbcc9-2bcd-47fe-8406-c71724a994b9,,WALLET_TOP_UP,SUCCESS,2370.55,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-03-06 17:04:00,
be9fbe3d-49a1-4c66-8dc1-c6d2d083b585,****0202,CARD_PAYMENT,SUCCESS,15.49,USD,355.72,,,Subscription NETFLIX.COM,2026-03-06 13:19:00,
07d5eb2a-a1b2-4ffb-82dc-d0417fb7e74d,,WALLET_WITHDRAW_BANK,SUCCESS,2216.74,USD,,,,Rút về ngân hàng ACB ****2231,2026-03-05 03:26:00,
f6ee3f56-dc38-4940-8652-8e3372338d26,****0202,CARD_PAYMENT,PROCESSING,33.89,USD,355.72,,,Namecheap,2026-03-04 21:55:00,
0fe9ff60-ed8e-4929-8fc5-b2bcd1c0ccbb,,WALLET_WITHDRAW,SUCCESS,286.3,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-03-04 17:26:00,
5930a031-48e4-4323-8409-3b23893e8cdc,****0201,CARD_TOP_UP,SUCCESS,286.3,USD,96.33,,,Top-up from wallet,2026-03-04 17:26:00,
04467f6b-0331-40cf-8d71-4a5957a566e0,,WALLET_TOP_UP,SUCCESS,2531.07,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-03-04 11:26:00,
cbd05bcd-8ed8-4968-8b8e-fc49951a05cd,,WALLET_WITHDRAW_BANK,SUCCESS,978.09,USD,,,,Rút về ngân hàng ACB ****2231,2026-03-04 05:44:00,
c2fcf09d-39f4-48aa-8682-6627b6cd62ea,****0203,CARD_TOP_UP,SUCCESS,509.28,USD,1167.86,,,Top-up from wallet,2026-03-04 02:44:00,
c3a0a36d-fdd8-46d6-8356-349e7b26843d,,WALLET_WITHDRAW,SUCCESS,509.28,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-03-04 02:44:00,
b9a96c44-9a8d-4375-81b2-e70f12f64eac,****0203,CARD_PAYMENT,SUCCESS,20,USD,1167.86,,,Subscription OPENAI *CHATGPT SUBSCR,2026-03-03 19:02:00,
438a3a78-4572-43f5-8b53-b9ec1c0d0c25,,WALLET_WITHDRAW,SUCCESS,476.82,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-03-03 16:44:00,
5a344d3e-3078-4c46-89f7-98bbd4594fba,****0202,CARD_TOP_UP,SUCCESS,476.82,USD,355.72,,,Top-up from wallet,2026-03-03 16:44:00,
e232e1b5-46da-4d54-88fc-73148b490ae4,,WALLET_TOP_UP,SUCCESS,1828.43,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-03-03 14:44:00,
e02a9be3-8952-449e-86ef-7c338017fd9c,****0201,CARD_PAYMENT,SUCCESS,3.99,USD,96.33,,,Subscription NORDVPN *MONTHLY,2026-02-28 14:09:00,
2938c225-3a09-46a0-8346-54f9611c420f,,WALLET_WITHDRAW,SUCCESS,261.32,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-02-28 10:25:00,
ad8dd530-69b1-4496-8be7-14aafa219f58,****0202,CARD_TOP_UP,SUCCESS,261.32,USD,355.72,,,Top-up from wallet,2026-02-28 10:25:00,
910179cf-afc6-494f-85cf-f4ab5f103ad5,****0202,CARD_PAYMENT,SUCCESS,16,USD,355.72,,,Subscription CLOUDWAYS HOSTING,2026-02-27 17:31:00,
970b7542-ca7c-4310-86a4-77a8d016e729,****0205,CARD_PAYMENT,SUCCESS,6.5,USD,2,,,Old card,2026-02-27 16:00:00,
ac344407-c0fe-4521-81b4-1b07843c6f44,,WALLET_TOP_UP,SUCCESS,392.97,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-02-27 14:25:00,
678ddf25-2c32-4b2a-8ab8-26334114f942,****0203,CARD_TOP_UP,SUCCESS,507.6,USD,1167.86,,,Top-up from wallet,2026-02-26 17:49:00,
e7d0ea24-4041-483b-860f-205e7b2fab89,,WALLET_WITHDRAW,SUCCESS,507.6,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-02-26 17:49:00,
cfcbe153-393f-43ff-8179-d78addf09ddb,,WALLET_WITHDRAW_BANK,SUCCESS,1154.46,USD,,,,Rút về ngân hàng ACB ****2231,2026-02-26 13:49:00,
0ec35eca-feba-4159-8fee-e6e4ba40b16a,****0204,CARD_TOP_UP,SUCCESS,173.81,EUR,116.86,,,Top-up from wallet,2026-02-26 03:49:00,
cf651e0f-2b0b-4ce6-8737-3a6346388e8a,,WALLET_WITHDRAW,SUCCESS,173.81,USD,,,,Nạp vào thẻ Volcano EU (VC04),2026-02-26 03:49:00,
c92b9b32-92bc-4b87-8045-b9832a20228c,,WALLET_TOP_UP,SUCCESS,1780.6,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-02-25 22:49:00,
732f2741-d22e-40dd-8d8a-4214c7737b5d,,WALLET_WITHDRAW,SUCCESS,473.01,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-02-25 21:54:00,
aa7f9817-621a-4238-8287-13e16f417cbb,****0201,CARD_TOP_UP,SUCCESS,473.01,USD,96.33,,,Top-up from wallet,2026-02-25 21:54:00,
9ec2064f-a958-4d01-8779-8f4b1e7d0e99,,WALLET_WITHDRAW,SUCCESS,382.98,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-02-25 10:54:00,
e257fcc9-d125-42ca-81fc-02dd3074e759,****0202,CARD_TOP_UP,SUCCESS,382.98,USD,355.72,,,Top-up from wallet,2026-02-25 10:54:00,
17b30c1c-da3e-4ae1-8a50-f31aaf115307,****0201,CARD_TOP_UP,SUCCESS,433.8,USD,96.33,,,Top-up from wallet,2026-02-25 06:54:00,
d123d2be-e8c2-469a-884c-1a6de97c3901,,WALLET_WITHDRAW,SUCCESS,433.8,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-02-25 06:54:00,
08513889-a6c4-4566-8745-43245bc48df4,****0203,CARD_TOP_UP,SUCCESS,187.15,USD,1167.86,,,Top-up from wallet,2026-02-25 03:54:00,
554cd223-99ed-4203-8c64-fa4a747b7bf9,,WALLET_WITHDRAW,SUCCESS,187.15,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-02-25 03:54:00,
1039684a-be8f-46ed-8700-5ed9673af142,,WALLET_WITHDRAW,SUCCESS,93.78,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-02-25 01:54:00,
fee800b1-f801-4390-8cc9-fa34ca882726,****0203,CARD_TOP_UP,SUCCESS,93.78,USD,1167.86,,,Top-up from wallet,2026-02-25 01:54:00,
db8a14ff-47be-4f40-8b30-6a5bc789ce72,,WALLET_TOP_UP,SUCCESS,1556.82,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-02-25 00:54:00,
38513990-7de4-48b1-8b13-6af0f989e885,****0203,CARD_PAYMENT,SUCCESS,15,USD,1167.86,,,Subscription FIGMA.COM,2026-02-24 12:13:00,
0c81fc33-db58-4a7a-85f8-ca3967647f94,****0203,CARD_PAYMENT,PROCESSING,596,USD,1167.86,,,Booking.com,2026-02-23 10:28:00,
5767a00f-dc6d-44ab-86c0-fe23bb18e119,****0202,CARD_PAYMENT,SUCCESS,302.13,USD,355.72,,,Google Ads,2026-02-22 01:58:00,
6cbed08b-2918-4c64-811e-53f61d5f7d6d,****0201,CARD_PAYMENT,SUCCESS,12.99,USD,96.33,,,Subscription CANVA* PRO MONTHLY,2026-02-21 10:03:00,
75fd8bc6-ac7a-4e81-8624-350869823015,****0205,CARD_PAYMENT,SUCCESS,41.2,USD,2,,,Old card,2026-02-20 11:00:00,
ea97cb02-de6a-45f1-8c63-82b90f1154fa,,WALLET_WITHDRAW_BANK,SUCCESS,1441.55,USD,,,,Rút về ngân hàng ACB ****2231,2026-02-20 07:05:00,
0322131a-7322-4324-8fae-e4407a69464a,,WALLET_WITHDRAW,SUCCESS,285.23,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-02-19 17:05:00,
b54bae37-cc32-4c9c-86b1-e3f251d0c9ca,****0202,CARD_TOP_UP,SUCCESS,285.23,USD,355.72,,,Top-up from wallet,2026-02-19 17:05:00,
7328c936-8ca3-4d10-8a67-66e5217eeb51,,WALLET_TOP_UP,SUCCESS,1775.44,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-02-19 12:05:00,
47b922b1-5c6f-4769-8711-0197dabde220,****0201,CARD_PAYMENT,SUCCESS,10,USD,96.33,,,Subscription PADDLE.NET* NOTION,2026-02-18 16:03:00,
61dce576-0009-414a-8be2-fdba2064c3e6,,WALLET_WITHDRAW,SUCCESS,49.7,USD,,,,Nạp vào thẻ Zenith Old (VC05),2026-02-17 09:00:00,
ac05a670-2d7a-49f1-8984-fbe1016cf7c2,****0205,CARD_TOP_UP,SUCCESS,49.7,USD,2,,,Top-up from wallet,2026-02-17 09:00:00,
01a992af-f417-4712-8c9f-ffba19e604f9,****0202,CARD_TOP_UP,SUCCESS,49.09,USD,355.72,,,Top-up from wallet,2026-02-16 03:00:00,
64342bfb-da4e-4f5a-8192-8c792399abe3,,WALLET_WITHDRAW,SUCCESS,49.09,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-02-16 03:00:00,
1c159105-3468-4eb9-8ba8-6f92924ff3ba,****0202,CARD_TOP_UP,SUCCESS,243.51,USD,355.72,,,Top-up from wallet,2026-02-16 02:00:00,
355db507-480f-463b-855a-d05dfa60d7f6,****0202,CARD_TOP_UP,PROCESSING,220.59,USD,355.72,,,Top-up from wallet,2026-02-16 02:00:00,
806cd810-7e8d-42d7-8e77-32f8bb9e5898,,WALLET_WITHDRAW,SUCCESS,243.51,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-02-16 02:00:00,
c1cedf97-55d2-4d0f-8dcc-a42f3d1cd5b1,,WALLET_WITHDRAW,SUCCESS,220.59,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-02-16 02:00:00,
108ef419-9956-4217-8c51-5a044df0f990,,WALLET_WITHDRAW,SUCCESS,205.36,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-02-15 23:00:00,
42855461-ab56-4a2b-8e02-d8a9f9dbe1f5,****0201,CARD_TOP_UP,SUCCESS,205.36,USD,96.33,,,Top-up from wallet,2026-02-15 23:00:00,
aa913be7-0df3-44f2-86f4-e55eaef04452,****0201,CARD_PAYMENT,SUCCESS,2.77,USD,96.33,,,Grab,2026-02-15 22:12:00,
cb0572b8-313c-44dd-8ffb-af7942fb4681,****0203,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,,,Subscription ADOBE *CREATIVE CLD,2026-02-15 15:32:00,
de292c60-7791-44d4-85b9-482dc914fb98,,WALLET_TOP_UP,SUCCESS,1500,USD,,,,Số dư đầu kỳ (nạp ví khởi tạo),2026-02-15 08:00:00,
